0.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 3.0 10.0 3.0 3.0 3.0 0.0 3.0 0.0 10.0 0.0 3.0 0.0 
0.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 3.0 10.0 3.0 3.0 3.0 0.0 3.0 0.0 10.0 0.0 3.0 0.0 

10.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 0.0 10.0 0.0 3.0 0.0 0.0 10.0 10.0 0.0 0.0 10.0 10.0 
10.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 0.0 10.0 0.0 3.0 0.0 0.0 10.0 10.0 0.0 0.0 10.0 10.0 
10.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 0.0 10.0 0.0 3.0 0.0 0.0 10.0 10.0 0.0 0.0 10.0 10.0 

3.0 3.0 10.0 3.0 0.0 0.0 0.0 10.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 10.0 10.0 0.0 0.0 10.0 3.0 3.0 10.0 0.0 10.0 3.0 0.0 
3.0 3.0 10.0 3.0 0.0 0.0 0.0 10.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 10.0 10.0 0.0 0.0 10.0 3.0 3.0 10.0 0.0 10.0 3.0 0.0 
3.0 3.0 10.0 3.0 0.0 0.0 0.0 10.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 10.0 10.0 0.0 0.0 10.0 3.0 3.0 10.0 0.0 10.0 3.0 0.0 

10.0 0.0 0.0 0.0 10.0 3.0 3.0 0.0 0.0 0.0 3.0 10.0 3.0 0.0 10.0 0.0 3.0 10.0 3.0 3.0 10.0 0.0 0.0 10.0 3.0 3.0 3.0 
10.0 0.0 0.0 0.0 10.0 3.0 3.0 0.0 0.0 0.0 3.0 10.0 3.0 0.0 10.0 0.0 3.0 10.0 3.0 3.0 10.0 0.0 0.0 10.0 3.0 3.0 3.0 
10.0 0.0 0.0 0.0 10.0 3.0 3.0 0.0 0.0 0.0 3.0 10.0 3.0 0.0 10.0 0.0 3.0 10.0 3.0 3.0 10.0 0.0 0.0 10.0 3.0 3.0 3.0 

0.0 0.0 10.0 3.0 0.0 10.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 3.0 0.0 10.0 10.0 0.0 3.0 3.0 0.0 10.0 0.0 
0.0 0.0 10.0 3.0 0.0 10.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 3.0 0.0 10.0 10.0 0.0 3.0 3.0 0.0 10.0 0.0 
0.0 0.0 10.0 3.0 0.0 10.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 3.0 0.0 10.0 10.0 0.0 3.0 3.0 0.0 10.0 0.0 

10.0 3.0 3.0 10.0 10.0 10.0 10.0 0.0 10.0 0.0 3.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 10.0 0.0 3.0 0.0 3.0 3.0 3.0 10.0 0.0 
10.0 3.0 3.0 10.0 10.0 10.0 10.0 0.0 10.0 0.0 3.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 10.0 0.0 3.0 0.0 3.0 3.0 3.0 10.0 0.0 
10.0 3.0 3.0 10.0 10.0 10.0 10.0 0.0 10.0 0.0 3.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 10.0 0.0 3.0 0.0 3.0 3.0 3.0 10.0 0.0 

0.0 10.0 0.0 10.0 0.0 10.0 10.0 0.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 10.0 3.0 3.0 10.0 
0.0 10.0 0.0 10.0 0.0 10.0 10.0 0.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 10.0 3.0 3.0 10.0 
0.0 10.0 0.0 10.0 0.0 10.0 10.0 0.0 10.0 0.0 0.0 10.0 0.0 3.0 3.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 10.0 3.0 3.0 10.0 

10.0 0.0 0.0 10.0 3.0 10.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 3.0 10.0 3.0 3.0 3.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 3.0 
10.0 0.0 0.0 10.0 3.0 10.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 3.0 10.0 3.0 3.0 3.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 3.0 
10.0 0.0 0.0 10.0 3.0 10.0 3.0 3.0 3.0 0.0 0.0 0.0 0.0 0.0 3.0 10.0 3.0 3.0 3.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 3.0 

3.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 0.0 10.0 10.0 0.0 10.0 3.0 3.0 3.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 
3.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 0.0 10.0 10.0 0.0 10.0 3.0 3.0 3.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 
3.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 0.0 10.0 10.0 0.0 10.0 3.0 3.0 3.0 0.0 10.0 0.0 0.0 0.0 0.0 10.0 3.0 3.0 3.0 0.0 

3.0 0.0 3.0 3.0 0.0 10.0 10.0 3.0 3.0 3.0 0.0 10.0 10.0 0.0 3.0 0.0 3.0 10.0 10.0 0.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 
3.0 0.0 3.0 3.0 0.0 10.0 10.0 3.0 3.0 3.0 0.0 10.0 10.0 0.0 3.0 0.0 3.0 10.0 10.0 0.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 
3.0 0.0 3.0 3.0 0.0 10.0 10.0 3.0 3.0 3.0 0.0 10.0 10.0 0.0 3.0 0.0 3.0 10.0 10.0 0.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 

0.0 0.0 0.0 10.0 3.0 3.0 10.0 3.0 0.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 3.0 3.0 10.0 0.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 
0.0 0.0 0.0 10.0 3.0 3.0 10.0 3.0 0.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 3.0 3.0 10.0 0.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 
0.0 0.0 0.0 10.0 3.0 3.0 10.0 3.0 0.0 3.0 3.0 3.0 10.0 0.0 0.0 10.0 3.0 3.0 10.0 0.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 

0.0 3.0 3.0 3.0 3.0 0.0 0.0 10.0 10.0 0.0 0.0 10.0 3.0 0.0 10.0 0.0 10.0 0.0 0.0 0.0 3.0 10.0 3.0 3.0 3.0 3.0 3.0 
0.0 3.0 3.0 3.0 3.0 0.0 0.0 10.0 10.0 0.0 0.0 10.0 3.0 0.0 10.0 0.0 10.0 0.0 0.0 0.0 3.0 10.0 3.0 3.0 3.0 3.0 3.0 
0.0 3.0 3.0 3.0 3.0 0.0 0.0 10.0 10.0 0.0 0.0 10.0 3.0 0.0 10.0 0.0 10.0 0.0 0.0 0.0 3.0 10.0 3.0 3.0 3.0 3.0 3.0 

3.0 3.0 0.0 3.0 0.0 0.0 10.0 3.0 10.0 0.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 10.0 10.0 3.0 0.0 3.0 0.0 10.0 0.0 10.0 0.0 
3.0 3.0 0.0 3.0 0.0 0.0 10.0 3.0 10.0 0.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 10.0 10.0 3.0 0.0 3.0 0.0 10.0 0.0 10.0 0.0 
3.0 3.0 0.0 3.0 0.0 0.0 10.0 3.0 10.0 0.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 10.0 10.0 3.0 0.0 3.0 0.0 10.0 0.0 10.0 0.0 

0.0 0.0 10.0 0.0 3.0 0.0 3.0 3.0 3.0 0.0 3.0 3.0 3.0 3.0 0.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 10.0 0.0 3.0 10.0 0.0 
0.0 0.0 10.0 0.0 3.0 0.0 3.0 3.0 3.0 0.0 3.0 3.0 3.0 3.0 0.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 10.0 0.0 3.0 10.0 0.0 
0.0 0.0 10.0 0.0 3.0 0.0 3.0 3.0 3.0 0.0 3.0 3.0 3.0 3.0 0.0 0.0 3.0 3.0 0.0 10.0 0.0 10.0 10.0 0.0 3.0 10.0 0.0 

10.0 3.0 0.0 3.0 0.0 10.0 3.0 3.0 0.0 0.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 3.0 3.0 3.0 3.0 3.0 10.0 0.0 0.0 3.0 10.0 
10.0 3.0 0.0 3.0 0.0 10.0 3.0 3.0 0.0 0.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 3.0 3.0 3.0 3.0 3.0 10.0 0.0 0.0 3.0 10.0 
10.0 3.0 0.0 3.0 0.0 10.0 3.0 3.0 0.0 0.0 0.0 10.0 0.0 3.0 10.0 3.0 0.0 3.0 3.0 3.0 3.0 3.0 10.0 0.0 0.0 3.0 10.0 

3.0 3.0 3.0 0.0 10.0 0.0 0.0 10.0 10.0 3.0 0.0 0.0 0.0 0.0 3.0 10.0 10.0 0.0 0.0 10.0 3.0 10.0 3.0 3.0 0.0 10.0 3.0 
3.0 3.0 3.0 0.0 10.0 0.0 0.0 10.0 10.0 3.0 0.0 0.0 0.0 0.0 3.0 10.0 10.0 0.0 0.0 10.0 3.0 10.0 3.0 3.0 0.0 10.0 3.0 
3.0 3.0 3.0 0.0 10.0 0.0 0.0 10.0 10.0 3.0 0.0 0.0 0.0 0.0 3.0 10.0 10.0 0.0 0.0 10.0 3.0 10.0 3.0 3.0 0.0 10.0 3.0 

0.0 10.0 0.0 0.0 0.0 0.0 3.0 3.0 0.0 10.0 10.0 3.0 10.0 3.0 3.0 3.0 10.0 0.0 3.0 3.0 0.0 3.0 0.0 10.0 3.0 3.0 0.0 
0.0 10.0 0.0 0.0 0.0 0.0 3.0 3.0 0.0 10.0 10.0 3.0 10.0 3.0 3.0 3.0 10.0 0.0 3.0 3.0 0.0 3.0 0.0 10.0 3.0 3.0 0.0 
0.0 10.0 0.0 0.0 0.0 0.0 3.0 3.0 0.0 10.0 10.0 3.0 10.0 3.0 3.0 3.0 10.0 0.0 3.0 3.0 0.0 3.0 0.0 10.0 3.0 3.0 0.0 

3.0 10.0 0.0 0.0 3.0 3.0 3.0 10.0 3.0 0.0 0.0 10.0 10.0 0.0 3.0 3.0 3.0 0.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 0.0 10.0 
3.0 10.0 0.0 0.0 3.0 3.0 3.0 10.0 3.0 0.0 0.0 10.0 10.0 0.0 3.0 3.0 3.0 0.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 0.0 10.0 
3.0 10.0 0.0 0.0 3.0 3.0 3.0 10.0 3.0 0.0 0.0 10.0 10.0 0.0 3.0 3.0 3.0 0.0 3.0 3.0 0.0 10.0 10.0 0.0 0.0 0.0 10.0 

